index,name,key_skills,salary_from,salary_to,salary_currency,area_name,published_at
1402009,Senior iOS Developer,"iOS
Xcode
REST
Git
ООП",3800.0,4000.0,USD,Запорожье,2015-11-24T04:02:47+0300
1402010,Senior iOS Developer,"iOS
Xcode
REST
Git
ООП",3800.0,4000.0,USD,Львов,2015-11-24T04:04:07+0300
1402011,Senior iOS Developer,"iOS
Xcode
REST
Git
ООП",3800.0,4000.0,USD,Харьков,2015-11-24T04:04:35+0300
1403609,Программист iOS,"Objective-C
iOS
Atlassian Jira
SVN
Git
Scrum",30000.0,60000.0,RUR,Краснодар,2015-11-25T14:38:47+0300
1403780,IOS разработчик,"iOS
Git
Objective-C
Mac Os
ООП",1000.0,2000.0,USD,Минск,2015-11-25T16:49:03+0300
1404097,IOS-developer (Академгородок),"Android
Objective-C
iOS
ООП
ООД",45000.0,80000.0,RUR,Новосибирск,2015-11-26T09:03:23+0300
1406196,IOS разработчик,"iOS
Objective-C
C++
API",100000.0,150000.0,RUR,Москва,2015-11-29T12:39:14+0300
1407587,IOS разработчик,"iOS
HTML
Xcode
Objective-C
SWIFT
core services
XML
JSON API
Adobe Photoshop
JavaScript
C++",90000.0,110000.0,RUR,Москва,2015-11-30T16:13:09+0300
1408225,Разработчик мобильных приложений iOS+Android+Windows Phone (Xamarin),"iOS
Android
Xamarin
MVVM
C#",2000.0,3000.0,USD,Минск,2015-12-01T09:36:20+0300
1408643,Senior iOS разработчик,"iOS
Git
Xcode
Objective-C",1800.0,3000.0,USD,Минск,2015-12-01T14:10:36+0300
1411651,Разработчик iOS,"iOS
Objective-C
Git
SQL",80000.0,120000.0,RUR,Санкт-Петербург,2015-12-05T14:34:07+0300
1412675,Программист OC IOS на проект по навигации яхтинга,"Android
C#
JavaScript
Eclipse
Objective-C
C/C++",80000.0,150000.0,RUR,Санкт-Петербург,2015-12-07T12:56:42+0300
1414757,IOS разработчик,"iOS
Git
Java
C++
CSS
Android
JavaScript
Adobe Photoshop
jQuery
HTML5
Atlassian Jira
SQL
Mac Os
MySQL",50000.0,150000.0,RUR,Кольцово,2015-12-09T15:14:32+0300
1415240,Разработчик iOS приложений,"iOS
swift
Objective-C
sdk
Git
XML/JSON",50000.0,80000.0,RUR,Санкт-Петербург,2015-12-10T10:02:03+0300
1415274,IOS разработчик,"Objective-C для iOS
iOS SDK",30000.0,70000.0,RUR,Таганрог,2015-12-10T10:25:07+0300
1417832,Mobile Developer iOS and/or Android,"Android
iOS
C++
Objective-C
SWIFT Alliance
Java
PHP
HTML
SQL
CSS3",2500.0,4200.0,EUR,Нидерланды,2015-12-14T13:11:50+0300
1419483,IOS разработчик,"iOS
Objective-C
Mac Os
Git",730.0,950.0,BYR,Минск,2015-12-16T10:37:56+0300
1420642,IOS разработчик,"iOS
Objective-C
C++",70000.0,90000.0,RUR,Уфа,2015-12-17T15:50:20+0300
1421386,IOS and Android developer,"iOS
Android
Mobile development",40000.0,70000.0,RUR,Белгород,2015-12-18T16:31:12+0300
1422287,"Qt-разработчик (под мобильные платформы iOS, Android)","JavaScript
QML
C++
ООП
Git
MVC
REST
Android
Android SDK
iOS
Linux
SQLite
Qt",20000.0,35000.0,RUR,Чебоксары,2015-12-21T10:30:29+0300
1422599,IOS разработчик,"iOS
Objective-C
C++",1100.0,1300.0,USD,Киев,2015-12-21T12:56:20+0300
1422892,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",80000.0,140000.0,RUR,Москва,2015-12-21T16:05:59+0300
1422994,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Санкт-Петербург,2015-12-21T17:13:44+0300
1422995,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Москва,2015-12-21T17:13:57+0300
1423008,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Пермь,2015-12-21T17:23:48+0300
1423009,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Чердынь,2015-12-21T17:23:51+0300
1423010,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Чернушка,2015-12-21T17:23:55+0300
1423013,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Чусовой,2015-12-21T17:24:00+0300
1423014,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Осташков,2015-12-21T17:24:32+0300
1423015,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Ржев,2015-12-21T17:24:32+0300
1423016,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Зубцов,2015-12-21T17:24:32+0300
1423017,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Кимры,2015-12-21T17:24:32+0300
1423018,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Конаково,2015-12-21T17:24:32+0300
1423019,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Старица,2015-12-21T17:24:32+0300
1423020,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Красный Холм,2015-12-21T17:24:32+0300
1423021,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Удомля,2015-12-21T17:24:32+0300
1423022,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Рамешки,2015-12-21T17:24:32+0300
1423023,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Кувшиново,2015-12-21T17:24:32+0300
1423024,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Лихославль,2015-12-21T17:24:32+0300
1423025,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Сонково,2015-12-21T17:24:32+0300
1423026,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Торжок,2015-12-21T17:24:32+0300
1423027,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Максатиха,2015-12-21T17:24:32+0300
1423028,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Нелидово,2015-12-21T17:24:32+0300
1423029,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Тверь,2015-12-21T17:24:32+0300
1423030,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Торопец,2015-12-21T17:24:32+0300
1423031,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Калязин,2015-12-21T17:24:32+0300
1423032,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Оса,2015-12-21T17:24:32+0300
1423033,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Медынь,2015-12-21T17:24:32+0300
1423034,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Кашин,2015-12-21T17:24:32+0300
1423035,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Мещовск,2015-12-21T17:24:32+0300
1423036,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Кременки,2015-12-21T17:24:32+0300
1423037,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Кондрово,2015-12-21T17:24:32+0300
1423038,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Козельск,2015-12-21T17:24:32+0300
1423039,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Киров (Калужская область),2015-12-21T17:24:32+0300
1423040,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Западная Двина,2015-12-21T17:24:33+0300
1423041,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Боровск,2015-12-21T17:24:33+0300
1423042,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Белоусово,2015-12-21T17:24:33+0300
1423043,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Томмот,2015-12-21T17:24:33+0300
1423044,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Жуков,2015-12-21T17:24:33+0300
1423045,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Бахчисарай,2015-12-21T17:24:33+0300
1423046,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Мирный (Республика Саха (Якутия)),2015-12-21T17:24:33+0300
1423047,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Андреаполь,2015-12-21T17:24:33+0300
1423048,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Сосенский,2015-12-21T17:24:33+0300
1423049,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Обнинск,2015-12-21T17:24:33+0300
1423050,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Мосальск,2015-12-21T17:24:33+0300
1423051,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Ферзиково,2015-12-21T17:24:33+0300
1423052,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Малоярославец,2015-12-21T17:24:33+0300
1423053,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Спас-Деменск,2015-12-21T17:24:33+0300
1423054,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Среднеколымск,2015-12-21T17:24:33+0300
1423055,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Людиново,2015-12-21T17:24:33+0300
1423056,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Вилюйск,2015-12-21T17:24:33+0300
1423057,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Сухиничи,2015-12-21T17:24:33+0300
1423058,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Покровск (Якутия),2015-12-21T17:24:33+0300
1423059,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Износки,2015-12-21T17:24:33+0300
1423060,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Ермолино (Калужская область),2015-12-21T17:24:33+0300
1423061,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Весьегонск,2015-12-21T17:24:33+0300
1423062,"Разработчик мобильных приложений (Android, iOS)","Программирование iOS, Android
Разработка iOS Android
Android
iOS",50000.0,100000.0,RUR,Бологое,2015-12-21T17:24:33+0300
